,"(1,8)","(1,9)","(2,8)","(2,9)","(3,8)","(3,9)","(4,8)","(4,9)","(5,8)","(5,9)","(6,8)","(6,9)","(7,8)","(7,9)","(1,10)","(1,11)","(2,10)","(2,11)","(3,10)","(3,11)","(4,10)","(4,11)","(5,10)","(5,11)","(6,10)","(6,11)","(7,10)","(7,11)","(8,10)","(8,11)","(9,10)","(9,11)","(ALL,1)","(ALL,2)","(ALL,3)","(ALL,4)","(ALL,5)","(ALL,6)","(ALL,7)","(ALL,8)","(ALL,9)","(ALL,10)","(ALL,11)"
incomeCA,0.9951112927565392,0.9826667886885696,0.6285517873510541,0.6119232526267702,0.9040650406504065,0.8247787610619469,0.9923422233958278,0.9765072360308911,0.9463722397476341,0.8898550724637682,0.9242116765532313,0.8923316768975933,0.9967974379503602,0.9842740803145184,0.9868775725785889,0.655409408697713,0.6147699757869249,0.5269709543568465,0.8637961335676626,0.8571428571428571,0.9831235207354303,0.6773504273504274,0.917057902973396,0.6521739130434783,0.907003393715016,0.8549222797927462,0.9859629421673217,0.6847826086956522,0.9866373941863166,0.669726274381249,1.0,0.6837571780147662,1.0,0.6272020132692747,0.8686440677966102,1.0,0.93202416918429,0.9124160346695558,1.0,0.9952103765258867,0.9830206840974212,0.9874225768651302,0.6717682426892594
incomeNY,0.8693085106382978,1.0,0.9076208178438662,0.9997025580011898,0.928,1.0,0.8301070371213847,0.999753269183321,0.90625,1.0,0.9278535534816942,0.8263495658739147,0.8877463581833762,0.9991023339317774,1.0,0.7556617126680821,0.9998259658893143,0.8071895424836601,0.995850622406639,0.8,0.9997545108628944,0.7777777777777778,1.0,1.0,0.8571159638554217,0.7642276422764228,0.9981884057971014,0.8356164383561644,0.8819503849443969,0.7785515320334262,1.0,0.767200754005655,1.0,0.9998347653668209,0.9960159362549801,0.9996447181430601,1.0,0.8581416743330267,0.9973695747479175,0.8748617015081814,1.0,1.0,0.7645061272700429
incomeTX,0.8757049812611433,0.928904404095447,0.9377215189873418,1.0,0.9053030303030303,0.911504424778761,0.8492417484388939,0.960659045057162,0.8333333333333334,0.6779661016949152,0.9340036091776232,0.8974902792506186,0.8832630098452883,0.9253375694996029,0.9943009757738897,0.8883204209910832,0.9251581751581751,0.9117147707979627,1.0,0.8076923076923077,1.0,0.9196428571428571,0.7980769230769231,0.3333333333333333,0.9302112029384757,0.896551724137931,1.0,0.8888888888888888,0.8890398619868399,0.7108083966056276,0.935605863474716,0.9102453102453102,0.9942616116533425,0.9263550511864138,0.9979591836734694,1.0,0.7850467289719626,0.9309779367918902,1.0,0.8807642292687806,0.9372443135329733,1.0,0.8830416719123757
employmentCA,1.0,1.0,0.7529361972278066,0.7711087420042644,0.8099236641221375,0.7995337995337995,0.9894508454286997,0.9866679965423233,0.9954128440366973,0.9897510980966325,1.0,1.0,0.9947661469933184,0.9945543454100911,0.9147491372444916,1.0,0.9515906813627254,0.48480614739783445,0.9829321663019693,0.5288461538461539,0.9585420660935535,1.0,0.9042464612822648,1.0,0.9383360147092622,1.0,0.9321913762551683,1.0,0.9187835711912955,1.0,0.922485967232618,1.0,1.0,0.7619882109287877,0.8047747400847132,0.9879774687555007,0.9925205684367988,1.0,0.9946601401713205,1.0,1.0,0.920625873817591,1.0
employmentNY,0.9877370511955625,1.0,0.9829404200600086,0.9714536029787545,0.9725490196078431,0.9899665551839465,0.9562402900051786,0.9475177304964539,0.8269230769230769,0.7794117647058824,0.8934029071934402,0.8598637078455356,0.8971036585365854,0.8562789043045179,0.8953867448594897,1.0,0.8687041226166844,1.0,0.8854166666666666,1.0,0.9075753348214286,1.0,0.7522935779816514,1.0,1.0,0.4617169373549884,1.0,0.4099722991689751,0.9111931304609823,1.0,0.8967278919839435,1.0,1.0,0.9702704834003627,0.9873646209386282,0.9456870983687593,0.7916666666666666,0.8680674542339255,0.8675252989880404,0.9870965693175684,1.0,0.8963154708215437,1.0
employmentTX,0.9885818152603989,0.9871732676149264,0.7740622505985635,0.777354829078967,0.9530332681017613,0.9360341151385928,0.9648687012065295,0.9676621019633724,0.9,0.9316239316239316,0.9949367088607595,0.9699178167157699,0.9709302325581395,0.994378698224852,0.9532963618392628,1.0,0.8299100846262342,0.5478395061728395,0.9172494172494172,1.0,0.9756649688737974,1.0,0.9390862944162437,1.0,0.9629599211563732,0.9200404858299596,0.9248037676609105,1.0,0.9480179539996222,1.0,0.9483410445208562,1.0,1.0,0.7810860845418081,0.9551020408163265,0.9774301102846884,0.927536231884058,0.9881494986326345,0.9712609970674487,0.9892722032766,0.9864754252243457,0.9502760193820945,1.0
coverageCA,1.0,0.9689431531296248,0.46162353461623534,0.5710481723553619,0.9486725663716814,1.0,0.9737956287904794,1.0,0.9532374100719424,0.9739130434782609,0.9907059874888293,0.9802789442111578,0.9458715596330275,0.9679026009961261,0.9750281445092621,0.9576517211188424,0.4237706943414875,0.6121606948968512,0.9673321234119783,1.0,0.9862083376867621,1.0,0.9516129032258065,1.0,0.9863912515188336,0.9715130120679747,0.9401251117068812,1.0,0.9734892238343429,0.9527389903329753,0.9827100008545304,1.0,1.0,0.4906380027739251,0.9439799331103679,0.9784403453318866,0.9518459069020867,0.991559977167088,0.9523532829750145,1.0,0.9698291350192673,0.9764879181892864,0.9597437393887945
coverageNY,1.0,1.0,0.3430059523809524,0.3440366972477064,1.0,0.9781021897810219,0.620843989769821,0.6368797827696865,0.8888888888888888,0.868421052631579,0.616988416988417,0.5164348925410872,0.9412371134020618,0.9518987341772152,0.976136896390061,1.0,0.19305228876424824,0.47201394943330427,0.9736842105263158,0.975,0.6831947743467933,0.5657307793230123,0.9487179487179487,0.8461538461538461,0.4585492227979275,0.6467889908256881,0.9432412247946228,0.9436274509803921,0.9783299964668473,1.0,0.9768505287224921,1.0,1.0,0.34354466347007634,0.9871794871794872,0.6298927427218276,0.8769230769230769,0.5616962113312478,0.9470997679814385,1.0,1.0,0.9775792557357078,1.0
coverageTX,0.9219700105058738,1.0,0.9977936184657162,0.9206617150573937,1.0,0.9055793991416309,0.9944964226747386,0.9619389587073609,0.8421052631578947,0.8787878787878788,0.9315772566655959,1.0,0.8987993138936535,0.9876722262509064,0.9563085920701815,1.0,0.9400072939460248,0.8821857233101705,0.9585492227979274,0.8659003831417624,0.9871086556169429,0.9477366255144033,0.9361702127659575,0.8421052631578947,0.9647495361781077,1.0,0.9156311314584696,0.9822834645669292,0.9454537700443535,0.8924038177703434,0.9640127256951617,1.0,1.0,0.9141841570751523,0.8986784140969163,0.9619730551933942,0.8557692307692307,1.0,0.9823182711198428,0.9213460044775438,1.0,0.9552999937042245,1.0
incomeCA_err,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
