,"(1,8)","(1,9)","(2,8)","(2,9)","(3,8)","(3,9)","(4,8)","(4,9)","(5,8)","(5,9)","(6,8)","(6,9)","(7,8)","(7,9)","(1,10)","(1,11)","(2,10)","(2,11)","(3,10)","(3,11)","(4,10)","(4,11)","(5,10)","(5,11)","(6,10)","(6,11)","(7,10)","(7,11)","(8,10)","(8,11)","(9,10)","(9,11)","(ALL,1)","(ALL,2)","(ALL,3)","(ALL,4)","(ALL,5)","(ALL,6)","(ALL,7)","(ALL,8)","(ALL,9)","(ALL,10)","(ALL,11)"
incomeCA,0.9076256642068447,0.9302470117009269,0.8267571171047962,0.8654076461851195,0.803124751881912,0.8515645321362819,0.8566235556520119,0.9122856993803274,0.786975065287421,0.832125110356701,0.9060461963939669,0.9449481459654159,0.8606581248005081,0.8801401012488435,0.9335642214857471,0.8023997839521201,0.852680883354717,0.746406428247505,0.8351405649792405,0.7729232013679926,0.8887266485327778,0.778833748900495,0.8172736430968521,0.792337069086341,0.9279422257427121,0.8067429638376015,0.8677153701770506,0.7706851696772327,0.9182006506187289,0.8286338463315204,0.9510747150229361,0.7758187031882047,0.9345166405398531,0.8551143357641439,0.8289715955320834,0.8845594009362722,0.811209302714062,0.9269511717676062,0.8661541672770625,0.9157415778764983,0.9448188095350192,0.9686363772959099,0.7981976140229718
incomeNY,0.94581301862007,0.9350171982282944,0.876259972200868,0.9178703486081826,0.8071922847598345,0.8737337945730528,0.8841525918721325,0.8955636460594029,0.7924971160223468,0.8885955686702736,0.8888621176409931,0.9043883970030311,0.8625087064594917,0.8774717937463208,0.9414424199788667,0.8340550196818904,0.9085967395279816,0.8127226725910981,0.8347054090105702,0.843113978814443,0.8957243053627546,0.7996492499665477,0.8324485883556169,1.0,0.891038145510178,0.7930688739377506,0.8743620946498821,0.7435179323994907,0.9214057286488493,0.8305364202144002,0.9518031582933925,0.8603113036788053,0.9439110951312014,0.9028808561776756,0.8357343638748066,0.8920864837877649,0.841796601436443,0.8894600819596277,0.8693712212605437,0.9320617674898584,0.9506561612851914,0.9720778567592013,0.8351334789457908
incomeTX,0.9066201746991329,0.917823775950676,0.8467324168544303,0.9003959362314657,0.7693847369215615,0.8428151646613504,0.8732873423379197,0.8668427027341233,0.7843672792723217,0.8038884441211013,0.8817091558586471,0.9333247931253064,0.8525156328845119,0.8889803042559802,0.9325405389889757,0.8362544748577397,0.8653252112916762,0.7935486339082963,0.7917264546658361,0.6857511150317537,0.8687979064936185,0.8097251523978253,0.7868230054509807,0.6648809523809525,0.8892986043171978,0.843534963291077,0.8708510480943275,0.7982572612208716,0.9119829415492197,0.8262066944102774,0.9343311557977165,0.8485400487483864,0.9342206421613443,0.8654350458178804,0.7872874841697667,0.8658674471262994,0.7780764967276681,0.8925437902460938,0.866822277089827,0.9135365197274221,0.9342194335648228,0.9675256980688727,0.839382408478188
employmentCA,0.9802057362587514,0.9445171189325136,0.9244184817383969,0.9374674105996977,0.9003061343083999,0.8460105983559352,0.9545616936718107,0.8681462250907177,0.9001476846373322,0.8646158755562372,0.9743420624477713,0.8854121050190895,0.9600355051729231,0.9340814932481866,0.9557626291937236,0.9845949008952815,0.9245360901554496,0.9701749245755255,0.8574345781650919,0.9534288094844898,0.9355088325746963,0.9694347323949813,0.8861571440697854,0.9245283733621749,0.9237832010777193,0.9787607993007593,0.9603154556347177,0.9479477257651477,0.9767230652058732,0.9784298624605822,0.9182132795871324,0.9885704257133392,0.9767051348262075,0.9289610593218671,0.8699256634618178,0.93780440847973,0.8858506518639441,0.9178352892021714,0.9538629589531566,0.9774619113390558,0.9308417574957732,0.9573209680540746,0.9851652337853055
employmentNY,0.9702046789447235,0.9583669297859054,0.9527922845965198,0.9321584037557887,0.868378083522203,0.8383558177750748,0.9406705780271473,0.829759026327089,0.8828430929394316,0.7499266322793541,0.9523209280270949,0.881317270716216,0.9339989562018346,0.90460811904447,0.9703234704927836,0.9818886765021628,0.9473640611399596,0.9567985509806648,0.8413238648962523,0.9232772191910378,0.8756853004033092,0.9438344272869967,0.8219831081762295,0.8057725224122281,0.9239933838693178,0.9241608289451771,0.9227098513017392,0.8713107257110636,0.9655454942056106,0.9653980157365616,0.9346176581758054,0.990227244144752,0.9721175197561006,0.9422221792209967,0.8491328986159759,0.8790757899321736,0.7927213281518795,0.9038555465494695,0.9180094352876832,0.9750483768725339,0.9498037114243998,0.9593328454665628,0.9830275842010109
employmentTX,0.9794265175553829,0.9285107848161783,0.9375075432299111,0.9317775920370888,0.9024682028004162,0.8799317219303434,0.928495903867389,0.882173171861153,0.9152004240462435,0.8060178690741704,0.9644708683323832,0.8714421658337502,0.9523974344091944,0.9259220838841962,0.9569261420350181,0.9766791224079329,0.9329567357123615,0.9641728488206667,0.9010064681370185,0.8768027784763665,0.8833854581727375,0.908744924381748,0.8489852366335233,0.8745256573921435,0.9254200589437425,0.921319469417766,0.9480076679752603,0.9201652749408415,0.9854931448035361,0.9669973516267308,0.924542325822213,0.9900513199773984,0.9784382180646355,0.9389854959247708,0.898213623819774,0.8914570192807829,0.8536781636657379,0.9117898822238996,0.9491427863086573,0.9790239002724128,0.9335681871083401,0.9630111150094285,0.9773022762200452
coverageCA,0.8544497118981377,0.8804805176686287,0.7773465311414138,0.759379741656007,0.7521217924686695,0.7010975559417862,0.8671742976408955,0.85213998126893,0.7493700262094144,0.7435725455002193,0.8507474053192173,0.8017092203208778,0.847744146005863,0.8345097488188626,0.8774148157717638,0.8884895359686104,0.7517676189649187,0.7911977770654359,0.6274437572022762,0.7672376623258528,0.9340279397636965,0.8618180875523754,0.7229424774342469,0.7344014764571531,0.8288513526280689,0.8441355407834061,0.841422907095584,0.820441834365578,0.8392856583091366,0.871206548149732,0.834867550182602,0.913398097604403,0.9000148435539108,0.7813693218971135,0.7165780161400737,0.8502161909288932,0.7317357799703927,0.8096832909085316,0.8392416534787324,0.8638550776179206,0.862641545794906,0.8608900333737042,0.8819996917041679
coverageNY,0.8968113403550094,0.9284209704966969,0.8181132777960041,0.7974477777368014,0.7563827592959934,0.6710692895410802,0.7629005029380852,0.7816763186370264,0.7062036080847409,0.8001351616318882,0.7549456253980176,0.7047110460347296,0.765431711486871,0.7424670362128615,0.927307036613456,0.9060796182129315,0.7911271821126437,0.8465620009060659,0.6714186189100788,0.7331255063293631,0.7866482623134202,0.8088664391755575,0.7261656466066134,0.7707968253723465,0.6797191678737399,0.7636445638020714,0.7390015226697517,0.7514397927716953,0.8679156870209787,0.8595246636797037,0.8540461566255577,0.8916531864868612,0.9330951405014646,0.7925265768006645,0.6726193067902279,0.7774948361990833,0.717725112047882,0.7052770909114909,0.7353885211854854,0.8582772838095771,0.8746139931577668,0.8734899595302746,0.871169353211112
coverageTX,0.9591643463620386,0.9756327563722215,0.9177700808733219,0.9059265290615862,0.900587765234307,0.9037208926267023,0.9595402066032647,0.9735225598191373,0.8083335022804861,0.8243235611466386,0.9328717169116697,0.9400111236649843,0.9077168340027879,0.9162410623075438,0.9676398997282354,0.9545999813205893,0.9208241760031426,0.9055577844770184,0.9208494705163417,0.8852572116522605,0.9699266310773653,0.9618832906249775,0.7732699237173066,0.8769149149051556,0.9218257644205926,0.9514985055012198,0.9237724714088283,0.8999563463623249,0.9624493856287702,0.9312249278324626,0.9655179975843657,0.9600919904942445,0.9775094577838855,0.9134937947248453,0.8968850426195197,0.9679492361061616,0.8081240939098652,0.9388448574340074,0.9124740335835355,0.9615619400499494,0.970782080629417,0.9691963381549589,0.9569236468388739
incomeCA_err,0.022355239726112412,0.018713238578304005,0.025196531433896528,0.029243612278476466,0.04674309452679577,0.03741138659423844,0.026500206346611828,0.017543154225823795,0.04923048631141326,0.029626480237160937,0.020114324464711,0.00949410931289068,0.020948087223024336,0.028426041782426626,0.01538804128539349,0.025663678221144837,0.017814764740399995,0.043076040076974124,0.02978623141567924,0.08525709388823415,0.018716733031902476,0.03590188296736736,0.02353404666778224,0.11926602646239237,0.01207998286011312,0.05500577853058068,0.019106559792431005,0.05743078400501704,0.017153890482370947,0.03345216540592804,0.0147297848211526,0.038134571268481694,0.015925662863619596,0.01879679433831802,0.029173018843454513,0.01606340584041047,0.028113448748259183,0.011659646567250406,0.018433565109218588,0.016941991232726692,0.016136270046367328,0.011684150072485919,0.02588664780522656
