,"(1,8)","(1,9)","(2,8)","(2,9)","(3,8)","(3,9)","(4,8)","(4,9)","(5,8)","(5,9)","(6,8)","(6,9)","(7,8)","(7,9)","(1,10)","(1,11)","(2,10)","(2,11)","(3,10)","(3,11)","(4,10)","(4,11)","(5,10)","(5,11)","(6,10)","(6,11)","(7,10)","(7,11)","(8,10)","(8,11)","(9,10)","(9,11)","(ALL,1)","(ALL,2)","(ALL,3)","(ALL,4)","(ALL,5)","(ALL,6)","(ALL,7)","(ALL,8)","(ALL,9)","(ALL,10)","(ALL,11)"
incomeCA,0.9802619549633468,0.9819835693188805,0.7529364218386283,0.7376181332524451,0.8856698633034173,0.8646823743463554,0.9700467180055728,0.9943137692580766,0.8707881365182039,0.8739512193331909,0.9146165500178017,0.8940177833503832,0.9384719341326864,0.9448520982108635,0.9969094526586165,0.610098765938104,0.7433525701949288,0.6523745528893837,0.883346985968728,0.6203254877205366,0.9898513841637082,0.6629083425441484,0.8812164010360707,0.6785341006808621,0.912383913499216,0.6442086234387112,0.953288647350591,0.6127496789342779,0.9786358509317751,0.6244654908037655,0.9871655304676061,0.6406227408694676,0.9997851313709252,0.7452276221661965,0.8847196147795647,0.986856337896234,0.8809514695632004,0.9138796958207968,0.9560986866947064,0.980625877915726,0.9834283976434112,0.9973439882121892,0.6197873890139196
incomeNY,0.8922787420636094,0.9984718504143908,0.9401596907381926,0.9921606288090336,0.8952869133229092,0.8627093716663655,0.8704792603684394,0.9987332988768773,0.8312080186402708,0.8895584896996476,0.9096703349738151,0.8352086088952363,0.896529452975298,0.9750576423113542,0.9996365671520148,0.6546404560704265,0.9932501334883039,0.6650958024813004,0.8777659049971611,0.6530352499667517,0.9990793825715737,0.7082776007458438,0.850007514578962,0.8918333333333334,0.8607811435674024,0.6470678027833582,0.9785435165022679,0.6152761513029051,0.907126676447266,0.8050551183607173,0.999155609541829,0.6643730816187048,0.9995189016075844,0.9932334007207524,0.8809489085741903,0.999004575941519,0.8520620664834969,0.8618486518024326,0.9782824813981778,0.8989846186917512,0.9993953005626901,0.9997471015638613,0.6591138945294321
incomeTX,0.90654048483895,0.9645156122270209,0.8950127091809637,0.8737800837066549,0.8365516212511056,0.8517803385585546,0.870594556210418,0.974996277150707,0.7447103330408502,0.7048070139392004,0.9214965789709868,0.8782510936376802,0.8986076853691801,0.934736646893504,0.991010424519702,0.8537865921149941,0.8767407844922087,0.8057996329031003,0.8825540746338381,0.6437261891187973,0.9979164631494162,0.8887880525024849,0.738612995281039,0.4830357142857143,0.910464039001193,0.8539945999675349,0.969175072226947,0.8214920873508659,0.9136067606231719,0.7588218583904571,0.9671071121677159,0.8638836019157514,0.9921250800595435,0.8774311843503674,0.8791551538579949,0.9961754440212958,0.7327519139002888,0.9116755931443667,0.9679222964349428,0.9072540115598732,0.9675455636245958,0.9988322982180171,0.8530689170452341
employmentCA,0.9961560405379539,0.9935583264769356,0.8181836026870225,0.8388814012826574,0.8810555894377612,0.8790097512363145,0.9881713530526709,0.9842590959536814,0.9722563163829121,0.9652057095815607,0.9950112697980558,0.9901279985157049,0.9581287402195067,0.9579560106782232,0.9180233492802878,1.0,0.9007328257744376,0.6981358339464121,0.9219899858816158,0.7393210413619308,0.9490949520346814,1.0,0.9169154636212685,0.9048051387883439,0.9371409792261233,1.0,0.9446705189513871,0.8347422211239216,0.9214527716306914,1.0,0.9215296077301158,1.0,0.9978868880752892,0.8289473996709473,0.8791361730565758,0.9880760014218424,0.9699286640394961,0.9945271793138857,0.9585478466746418,0.9973390968966898,0.9939952583682983,0.9232029395075132,1.0
employmentNY,0.980942985814952,0.9922676354565806,0.9284536269154551,0.916546585951394,0.9634879498990568,0.9725252228609151,0.9632077525810955,0.946050814484536,0.8014598837786651,0.7481570672152088,0.926847675295721,0.8953100324930907,0.9020355945790192,0.8655542195841943,0.8877602196472363,0.9991490823709228,0.8842646650729101,0.8932851869780883,0.8855169281806599,0.9769175223795774,0.9171341267360061,0.9981745697054927,0.8079434663321922,0.7426637529137529,0.9625068541794687,0.6768502448628255,0.9846541486465519,0.46649395733922533,0.910005039773288,0.9988015081722529,0.8914178876993565,0.9981926989965915,0.9925860933927944,0.9211319561854203,0.9777814725628171,0.9537026266623879,0.767962949567776,0.9093797448946772,0.8837705997878031,0.9879056311265506,0.9888767249181586,0.8967210846353146,0.9992088570816398
employmentTX,0.9901991932966726,0.9912308313469557,0.8150832658733596,0.8283811675655771,0.9429780068208933,0.9381554081262077,0.9747341482516656,0.9712121226375234,0.8122069743131799,0.8396931444332206,0.9829203761981087,0.976616767427294,0.9534386856114841,0.9649170769558074,0.9466753829642262,1.0,0.8678579449365489,0.6918809291563683,0.8962547601525295,0.964280088749301,0.975261711938026,0.9905200837026424,0.8512979950096949,0.5417930125430126,0.9492319029918127,0.9527639413258459,0.9175687197499133,0.9273692458317339,0.9408700206556047,1.0,0.9452716536204716,1.0,0.9987766708367607,0.8239353570287833,0.9449979973853353,0.975212838069014,0.8298502811035999,0.9859850636331714,0.9563498559349471,0.9902195372637195,0.9914627354940916,0.9433414913154256,1.0
coverageCA,0.9894028894039956,0.9608767678932106,0.5356491761684192,0.6065511784583765,0.9534100954358786,0.956207690290309,0.9836399146611172,0.9836949188821751,0.9404525482464499,0.9486008423157064,0.8056781746097809,0.7335056359503908,0.9647250752571972,0.958832884812146,0.981054666360939,0.9592564822432287,0.49044659169529387,0.6593000352634476,0.954920131811599,0.9815134791046377,0.988348756360202,0.9907159359892976,0.9488055832862543,0.957418613677394,0.7403561543936522,0.7944352931902108,0.9598331250461459,0.977657025514011,0.9797889043392171,0.9674570827094526,0.9826898003406118,0.9713838197347462,0.9961613321503208,0.5543792495792378,0.9465984220563668,0.98450327408031,0.9378211166309828,0.7768600302911932,0.9695098065520068,0.9913176330612318,0.966261108582269,0.9815263845602487,0.9657750514416528
coverageNY,0.9983761723435591,0.9980140456668667,0.41953743500274265,0.42124221188575917,0.894643036194312,0.8653645719825309,0.6974452807408406,0.6887951753595212,0.7632679424367942,0.7861222396216259,0.5660805458946636,0.46415328014411983,0.9525244747742738,0.9600231682526289,0.977758989660959,0.9964533172399667,0.29317142523072287,0.5262106915072372,0.8827626377369435,0.8614789368858204,0.8038901008173943,0.5837388428864368,0.8314607913466142,0.6783151512724019,0.4042865425949598,0.5940694725189349,0.9503947835344404,0.9560369470632453,0.9796862628103138,0.9953234505978658,0.9784506758292545,0.9951044324322461,0.997643184216837,0.421425853406743,0.8770887004998177,0.6921391301548105,0.7756713521472882,0.5103200064345857,0.9560644788311857,0.9987153684824325,0.9972669110332333,0.9795251959427492,0.9942864729176571
coverageTX,0.9541201097240508,0.9984796158017685,0.9565142133864174,0.9228006566185631,0.9277571847781669,0.9215293463198065,0.9680973898357272,0.9668723052480134,0.8110710097126009,0.8657675960432785,0.9549720822059888,0.9875001689834657,0.9248894894549848,0.95901914886282,0.9612161739535793,0.9677149742873479,0.9431419150613494,0.9234206293315146,0.9525181904121973,0.9013758659522337,0.9873862255764808,0.9570948880903062,0.8962865809262379,0.8170407840474162,0.9684714817831107,0.9569843162243835,0.9324036774499627,0.9381772965031097,0.9508853176299514,0.9595525011523052,0.9669474063596052,0.9712198086463831,0.993546186367501,0.9219372739420851,0.913431208670938,0.9666762101257703,0.833939891696974,0.9823902916502476,0.9519929848997173,0.9604180524361853,0.9950792926858513,0.9595518472799485,0.9753291462725561
incomeCA_err,0.024622193296730405,0.007572435771862005,0.1474416049915931,0.13744583609755262,0.04415967246199962,0.05099390896713224,0.023998081627950394,0.012509784562878382,0.09901868486306792,0.09708756904154144,0.019427136404112727,0.008046834241735301,0.11569111190661087,0.0978328562725542,0.005684804651149251,0.12844494425074543,0.1415407144096109,0.17132274800449113,0.04378908474939504,0.20407855603377376,0.00885746818236228,0.12012157758146359,0.09483953054271728,0.19022341589432942,0.005269106258799017,0.2708256523049352,0.11214577951225704,0.1561119893914493,0.024034072364039826,0.13079618726610298,0.008911566719099803,0.13120150657343857,0.0015592008675850543,0.14080131559583953,0.043561049701687705,0.007832082146963824,0.0968624947169684,0.004852940713119413,0.11139031559341543,0.023701387967322147,0.007488023261204767,0.005152209803131246,0.13236038028922217
