,"(1,3)","(1,4)","(2,3)","(2,4)","(ALL,1)","(ALL,2)","(ALL,3)","(ALL,4)"
adult,0.976757957068838,0.9817386181940587,0.9426860564585116,0.9900426742532006,0.9816466596406447,0.9609115366355436,0.9743178170144462,0.9810139503232392
communities,0.7824675324675324,0.922077922077922,0.9550561797752809,1.0,0.6343656343656343,0.9969788519637462,0.73559670781893,1.0
compas,0.9819316688567674,0.8849693251533742,0.9495495495495495,0.955585464333782,0.9637445887445888,0.9536668561682774,0.9793778999828149,0.9225806451612903
german,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
adult_err,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
communities_err,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compas_err,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
german_err,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
