,0 (ERM),0 (G-ERM),0 (PREP),1 (ERM),1 (G-ERM),1 (PREP),2 (ERM),2 (G-ERM),2 (PREP),3 (ERM),3 (G-ERM),3 (PREP),4 (ERM),4 (G-ERM),4 (PREP)
adult,0.15201768933112217,0.15201768933112217,0.15201768933112217,0.15719794344473006,0.1646529562982005,0.15719794344473006,0.12015810276679842,0.1233201581027668,0.12015810276679842,0.18759207726305452,0.19135701424128335,0.18759207726305452,0.07799727520435967,0.0885558583106267,0.07799727520435967
communities,0.18546365914786966,0.18546365914786966,0.17293233082706766,0.30569948186528495,0.37823834196891193,0.3005181347150259,0.07281553398058252,0.10679611650485436,0.05339805825242718,0.2192513368983957,0.3048128342245989,0.2192513368983957,0.15566037735849056,0.1320754716981132,0.1320754716981132
compas,0.3749133749133749,0.3749133749133749,0.3665973665973666,0.3806970509383378,0.3739946380697051,0.37131367292225204,0.36872309899569583,0.38880918220946914,0.3615494978479197,0.3816793893129771,0.3850720949957591,0.37659033078880405,0.3446969696969697,0.32196969696969696,0.32196969696969696
german,0.25,0.25,0.25,0.21875,0.3203125,0.21875,0.3055555555555556,0.3888888888888889,0.3055555555555556,0.19047619047619047,0.23809523809523808,0.19047619047619047,0.29310344827586204,0.39655172413793105,0.29310344827586204
adult_err,0.007396410892465538,0.007396410892465538,0.007396410892465538,0.008076879075130494,0.00823655134164833,0.008076879075130494,0.017096766857935555,0.01731102990363112,0.017096766857935555,0.009783797884251155,0.009862510352738718,0.009783797884251155,0.009333995862581337,0.009934398310531944,0.009333995862581337
communities_err,0.035726085815139724,0.035726085815139724,0.03457111251262737,0.06182071888818516,0.06667405549406918,0.06140621704808916,0.028635131650758733,0.035789264306457944,0.023667173949371154,0.054282682109715735,0.0626539528554321,0.054282682109715735,0.04336823785739795,0.03976156512167482,0.03976156512167482
compas_err,0.025109116777080165,0.025109116777080165,0.024969463208165843,0.03482958602043351,0.03467066158334048,0.03460508076299412,0.03570303946650755,0.03619471529681967,0.03551121400757051,0.027851162201931567,0.02790979003084665,0.02776049160066313,0.05579168777036053,0.05448604856732353,0.05448604856732353
german_err,0.05592977277446498,0.05592977277446498,0.05592977277446498,0.0639436608701098,0.0759612776527934,0.0639436608701098,0.09593905061617139,0.10614454972050036,0.09593905061617139,0.07082365874042588,0.07967823808675337,0.07082365874042588,0.07649423306954142,0.08593016531434922,0.07649423306954142
