,0 (ERM),0 (G-ERM),0 (PREP),1 (ERM),1 (G-ERM),1 (PREP),2 (ERM),2 (G-ERM),2 (PREP),3 (ERM),3 (G-ERM),3 (PREP),4 (ERM),4 (G-ERM),4 (PREP)
adult,0.17899391929242675,0.17899391929242675,0.17844112769485904,0.18624678663239075,0.19755784061696657,0.18624678663239075,0.13438735177865613,0.13043478260869565,0.13043478260869565,0.22294974627598624,0.2344082501227697,0.22245866753969554,0.08753405994550409,0.09775204359673025,0.08685286103542235
communities,0.20802005012531327,0.20802005012531327,0.20300751879699247,0.35233160621761656,0.38860103626943004,0.35233160621761656,0.07281553398058252,0.10679611650485436,0.06310679611650485,0.25668449197860965,0.26737967914438504,0.25668449197860965,0.1650943396226415,0.15566037735849056,0.15566037735849056
compas,0.3853083853083853,0.3853083853083853,0.3756063756063756,0.3914209115281501,0.3806970509383378,0.3806970509383378,0.3787661406025825,0.37733142037302725,0.3701578192252511,0.39016115351993214,0.3927056827820187,0.3850720949957591,0.36363636363636365,0.3409090909090909,0.3333333333333333
german,0.235,0.235,0.235,0.2265625,0.3359375,0.2265625,0.25,0.375,0.25,0.20238095238095238,0.2261904761904762,0.20238095238095238,0.25862068965517243,0.35344827586206895,0.25862068965517243
adult_err,0.007919110639527133,0.007919110639527133,0.007909125610756101,0.008665336747460395,0.008871655812059426,0.008665336747460395,0.01803094349788127,0.017779008010649022,0.017779008010649022,0.01046734526626214,0.010664076141332801,0.010458658419355948,0.009878366968202282,0.010420625228613561,0.009840777539264892
communities_err,0.0376434180255055,0.0376434180255055,0.037234268796125486,0.06513660905898694,0.06723114329890206,0.06513660905898694,0.028635131650758733,0.035789264306457944,0.026253210272340323,0.05832146511200789,0.059363055529608966,0.05832146511200789,0.04470014054040308,0.04336823785739795,0.04336823785739795
compas_err,0.025272461645635236,0.025272461645635236,0.025120392510603773,0.03506907807810816,0.03482958602043351,0.03482958602043351,0.03595717045239577,0.03592188749720748,0.035740369300895636,0.027995021062132475,0.02803642310051163,0.02790979003084665,0.0567690389535484,0.055584300485861715,0.05515736430973367
german_err,0.05440257282068997,0.05440257282068997,0.05440257282068997,0.06505374612088347,0.07739844404538876,0.06505374612088347,0.08704964612978827,0.10468114819268265,0.08704964612978827,0.07319218890937601,0.07761372593884061,0.07319218890937601,0.07230287921756487,0.08252937797794624,0.07230287921756487
