,0 (ERM),0 (G-ERM),0 (PREP),1 (ERM),1 (G-ERM),1 (PREP),2 (ERM),2 (G-ERM),2 (PREP),3 (ERM),3 (G-ERM),3 (PREP),4 (ERM),4 (G-ERM),4 (PREP)
adult,0.12570480928689884,0.12570480928689884,0.12570480928689884,0.13200514138817482,0.13624678663239073,0.13200514138817482,0.08695652173913043,0.10276679841897234,0.08695652173913043,0.15730888852512687,0.16467506956948763,0.15730888852512687,0.05994550408719346,0.06505449591280654,0.05994550408719346
communities,0.19799498746867167,0.19799498746867167,0.16791979949874686,0.3471502590673575,0.3160621761658031,0.2849740932642487,0.05825242718446602,0.05825242718446602,0.05825242718446602,0.27807486631016043,0.21390374331550802,0.21390374331550802,0.12735849056603774,0.14622641509433962,0.12735849056603774
compas,0.3194733194733195,0.3194733194733195,0.31392931392931395,0.3297587131367292,0.34048257372654156,0.31769436997319034,0.3084648493543759,0.3113342898134864,0.3098995695839311,0.3189143341815098,0.3299406276505513,0.3189143341815098,0.32196969696969696,0.2916666666666667,0.2916666666666667
german,0.25,0.25,0.25,0.2265625,0.3203125,0.2265625,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.21428571428571427,0.27380952380952384,0.21428571428571427,0.27586206896551724,0.29310344827586204,0.27586206896551724
adult_err,0.006806541569520902,0.006806541569520902,0.006806541569520902,0.007486533720799993,0.0075918652376711915,0.007486533720799993,0.014571153157462394,0.015841994742293683,0.014571153157462394,0.009091976816087644,0.009270458967343992,0.009091976816087644,0.008177840450798994,0.008524254035058527,0.008177840450798994
communities_err,0.036815674702290135,0.036815674702290135,0.034089615875279033,0.06480372424172642,0.06262125951598435,0.06010413425306699,0.02498836999097996,0.02498836999097996,0.02498836999097996,0.06035829973440471,0.05365191440729419,0.05365191440729419,0.03898754546289317,0.041975443517902694,0.03898754546289317
compas_err,0.02402125091407492,0.02402125091407492,0.023891410496446774,0.03343715581036394,0.033766376935519704,0.033042751930864867,0.03381258156302891,0.03391750579303654,0.033865238799196284,0.02649501129225229,0.026771894939800478,0.02649501129225229,0.05448604856732353,0.05250717541122232,0.05250717541122232
german_err,0.05592977277446498,0.05592977277446498,0.05592977277446498,0.06505374612088347,0.0759612776527934,0.06505374612088347,0.09388625515685894,0.09388625515685894,0.09388625515685894,0.07545349657062489,0.08534179085414348,0.07545349657062489,0.07447115069894392,0.07649423306954142,0.07447115069894392
