,0 (ERM),0 (G-ERM),0 (PREP),1 (ERM),1 (G-ERM),1 (PREP),2 (ERM),2 (G-ERM),2 (PREP),3 (ERM),3 (G-ERM),3 (PREP),4 (ERM),4 (G-ERM),4 (PREP)
adult,0.14792703150912107,0.14792703150912107,0.14560530679933664,0.15616966580976863,0.15347043701799487,0.15347043701799487,0.09723320158102766,0.10118577075098814,0.09723320158102766,0.18611884105418236,0.18628253396627925,0.1823539040759535,0.06846049046321526,0.07152588555858311,0.069141689373297
communities,0.20300751879699247,0.20300751879699247,0.19799498746867167,0.3471502590673575,0.36787564766839376,0.3471502590673575,0.06796116504854369,0.08737864077669903,0.05825242718446602,0.24598930481283424,0.27807486631016043,0.24598930481283424,0.1650943396226415,0.15566037735849056,0.15566037735849056
compas,0.32986832986832987,0.32986832986832987,0.32224532224532226,0.32439678284182305,0.3190348525469169,0.31501340482573725,0.3357245337159254,0.3299856527977044,0.3299856527977044,0.3299406276505513,0.33163698049194235,0.3299406276505513,0.32954545454545453,0.2878787878787879,0.2878787878787879
german,0.245,0.245,0.235,0.234375,0.3203125,0.21875,0.2638888888888889,0.3472222222222222,0.2638888888888889,0.15476190476190477,0.13095238095238096,0.13095238095238096,0.3103448275862069,0.3879310344827586,0.3103448275862069
adult_err,0.007310340472775401,0.007310340472775401,0.0072606204883124414,0.008054351612385352,0.007994619150659743,0.007994619150659743,0.015412728507030932,0.01572094490600405,0.015412728507030932,0.009752585052397872,0.009756064716801321,0.009671745554563072,0.008746230566928324,0.008940355031371736,0.008789819599663684
communities_err,0.037234268796125486,0.037234268796125486,0.036815674702290135,0.06480372424172642,0.06608416425908786,0.06480372424172642,0.02746724787377572,0.031898525916391876,0.02498836999097996,0.057231711135496216,0.06035829973440471,0.057231711135496216,0.04470014054040308,0.04336823785739795,0.04336823785739795
compas_err,0.024254037628506975,0.024254037628506975,0.024084678197507592,0.033265045682004835,0.03308785229405187,0.03295158128336373,0.034747689334338305,0.03456210794485931,0.03456210794485931,0.026771894939800478,0.026812978377958263,0.026771894939800478,0.05493774901274556,0.05223972899110227,0.05223972899110227
german_err,0.055431455255634254,0.055431455255634254,0.05440257282068997,0.06612937889229598,0.0759612776527934,0.0639436608701098,0.08944651739184445,0.10147652914488689,0.08944651739184445,0.06299787940706121,0.05707833759519332,0.05707833759519332,0.07837957473250862,0.08530727795914206,0.07837957473250862
