,0 (ERM),0 (G-ERM),0 (PREP),1 (ERM),1 (G-ERM),1 (PREP),2 (ERM),2 (G-ERM),2 (PREP),3 (ERM),3 (G-ERM),3 (PREP),4 (ERM),4 (G-ERM),4 (PREP)
adult,0.14792703150912107,0.14792703150912107,0.14571586511885018,0.15616966580976863,0.15359897172236503,0.15359897172236503,0.09723320158102766,0.10118577075098814,0.09723320158102766,0.18628253396627925,0.18628253396627925,0.18251759698805042,0.0681198910081744,0.07186648501362398,0.069141689373297
communities,0.20551378446115287,0.20551378446115287,0.19799498746867167,0.35233160621761656,0.38341968911917096,0.3471502590673575,0.06796116504854369,0.09223300970873786,0.05825242718446602,0.24598930481283424,0.25133689839572193,0.24598930481283424,0.16981132075471697,0.15566037735849056,0.15566037735849056
compas,0.32986832986832987,0.32986832986832987,0.31392931392931395,0.32171581769436997,0.3190348525469169,0.31501340482573725,0.3385939741750359,0.32568149210903874,0.3127690100430416,0.3299406276505513,0.33078880407124683,0.3197625106022053,0.32954545454545453,0.2878787878787879,0.2878787878787879
german,0.235,0.235,0.22,0.21875,0.3125,0.203125,0.2638888888888889,0.3611111111111111,0.25,0.15476190476190477,0.11904761904761904,0.11904761904761904,0.29310344827586204,0.33620689655172414,0.29310344827586204
adult_err,0.007310340472775401,0.007310340472775401,0.007263002632050514,0.008054351612385352,0.007997483374683562,0.007997483374683562,0.015412728507030932,0.01572094490600405,0.015412728507030932,0.009756064716801321,0.009756064716801321,0.00967529274203599,0.008724337365451265,0.008961608476798846,0.008789819599663684
communities_err,0.03744000809504244,0.03744000809504244,0.036815674702290135,0.06513660905898694,0.06695666797541083,0.06480372424172642,0.02746724787377572,0.03291603621119842,0.02498836999097996,0.057231711135496216,0.05778273010140997,0.057231711135496216,0.045344549703716305,0.04336823785739795,0.04336823785739795
compas_err,0.024254037628506975,0.024254037628506975,0.023891410496446774,0.03317708849218226,0.03308785229405187,0.03295158128336373,0.03483827560451119,0.03441902660988433,0.03396938401741767,0.026771894939800478,0.026792486661621873,0.026516921389923787,0.05493774901274556,0.05223972899110227,0.05223972899110227
german_err,0.05440257282068997,0.05440257282068997,0.05277512924746519,0.0639436608701098,0.07520513827296449,0.06161496925116383,0.08944651739184445,0.10312583314632312,0.08704964612978827,0.06299787940706121,0.053866162997425734,0.053866162997425734,0.07649423306954142,0.0809628526860392,0.07649423306954142
