,0,1,2,3,4,5,6,7,8,9,10,11
DecisionTree16 (ERM),0.28488372093023256,0.24716196470720467,0.33113746157224416,0.3333333333333333,0.38287331917905165,0.25,0.3531989482909728,0.3056768558951965,0.2875951776649746,0.28273958855995984,0.27848651783125544,0.2908647329899702
DecisionTree16 (G-ERM),0.28488372093023256,0.24851073395526582,0.3407992973210365,0.35294117647058826,0.38287331917905165,0.2,0.37072743207712533,0.36899563318777295,0.2836294416243655,0.28374310085298543,0.28443026964337487,0.29804825155868797
DecisionTree16 (PREP),0.2830624824880919,0.2463751826458357,0.3201581027667984,0.35294117647058826,0.37933474876150036,0.05,0.36108676599474143,0.3231441048034934,0.2834708121827411,0.28273958855995984,0.27979124383879383,0.28612089997289236
DecisionTree (ERM),0.3128327262538526,0.280544003596718,0.3386034255599473,0.39215686274509803,0.40905874026893135,0.3,0.37510955302366344,0.34497816593886466,0.31091370558375636,0.31435022579026595,0.3024064946361264,0.3225806451612903
DecisionTree (G-ERM),0.3128327262538526,0.27885804203664155,0.33113746157224416,0.27450980392156865,0.42038216560509556,0.2,0.38562664329535495,0.3799126637554585,0.30583756345177665,0.3031861515303563,0.30719048999710064,0.32529140688533476
DecisionTree (PREP),0.30379658167553936,0.2716646060469821,0.3201581027667984,0.21568627450980393,0.40764331210191085,0.2,0.38299737072743206,0.3471615720524017,0.30583756345177665,0.30218263923733063,0.29385329080893013,0.31309297912713474
RandomForest2 (ERM),0.3119221070327823,0.25772732381701696,0.4057971014492754,0.35294117647058826,0.39278131634819535,0.2,0.44347063978965817,0.32096069868995636,0.31234137055837563,0.31159056698444554,0.30124673818498116,0.3219029547302792
RandomForest2 (G-ERM),0.3119221070327823,0.25772732381701696,0.40535792709705754,0.3137254901960784,0.3609341825902335,0.25,0.39000876424189307,0.3384279475982533,0.31234137055837563,0.31159056698444554,0.30124673818498116,0.3219029547302792
RandomForest2 (PREP),0.2968618660689269,0.2567157468809711,0.3618796662274923,0.29411764705882354,0.3609341825902335,0.2,0.39000876424189307,0.32751091703056767,0.2955266497461929,0.2979177119919719,0.2926935343577849,0.30075901328273247
RandomForest4 (ERM),0.2982628187167274,0.25221984938743397,0.3675889328063241,0.2549019607843137,0.3722576079263977,0.4,0.3943908851884312,0.36681222707423583,0.3061548223350254,0.29202207727044655,0.2989272252826906,0.2976416373000813
RandomForest4 (G-ERM),0.2982628187167274,0.25244464426211083,0.32762406675450156,0.29411764705882354,0.343241330502477,0.15,0.3549517966695881,0.34279475982532753,0.29140228426395937,0.30381334671349725,0.296462742824007,0.2732447817836812
RandomForest4 (PREP),0.2737461473802186,0.23569742609868494,0.32762406675450156,0.29411764705882354,0.343241330502477,0.15,0.3549517966695881,0.32096069868995636,0.274746192893401,0.2729553437029604,0.28790953899681065,0.2605042016806723
RandomForest8 (ERM),0.2673017652003362,0.2256940541755648,0.3214756258234519,0.23529411764705882,0.35456475583864117,0.4,0.3637160385626643,0.2925764192139738,0.2684010152284264,0.266432513798294,0.27544215714699916,0.2596909731634589
RandomForest8 (G-ERM),0.2673017652003362,0.22232213105541193,0.3214756258234519,0.3137254901960784,0.3446567586694975,0.25,0.3549517966695881,0.3558951965065502,0.27093908629441626,0.26404917210235823,0.27326761380110176,0.25426944971537
RandomForest8 (PREP),0.2613477164471841,0.22209733618073507,0.3170838823012736,0.29411764705882354,0.3347487615003539,0.25,0.3531989482909728,0.28602620087336245,0.26173857868020306,0.26103863522328147,0.268918527109307,0.25426944971537
RandomForest16 (ERM),0.28264219669375173,0.24480161852309767,0.32806324110671936,0.29411764705882354,0.38004246284501064,0.25,0.3567046450482033,0.30131004366812225,0.2848984771573604,0.28085800301053687,0.2773267613801102,0.2876118189211168
RandomForest16 (G-ERM),0.28264219669375173,0.2507586827020344,0.3416776460254721,0.29411764705882354,0.38287331917905165,0.2,0.3637160385626643,0.37117903930131,0.2823604060913706,0.28211239337681887,0.28196578718469123,0.2965573326104635
RandomForest16 (PREP),0.2813112916783413,0.24502641339777453,0.31620553359683795,0.29411764705882354,0.37791932059447986,0.1,0.3584574934268186,0.3296943231441048,0.2822017766497462,0.28060712493728046,0.2773267613801102,0.2850365952832746
RandomForest (ERM),0.2622583356682544,0.22715522086096437,0.2968818620992534,0.1568627450980392,0.3637650389242746,0.1,0.3496932515337423,0.26200873362445415,0.2628489847715736,0.2617912694430507,0.26210495795882865,0.2624017348875034
RandomForest (G-ERM),0.2622583356682544,0.22895357985837922,0.29907773386034253,0.29411764705882354,0.36588818117480537,0.15,0.34355828220858897,0.29694323144104806,0.2628489847715736,0.2686904164576016,0.26268483618440125,0.2667389536459745
RandomForest (PREP),0.26176800224152424,0.22715522086096437,0.2968818620992534,0.1568627450980392,0.3637650389242746,0.1,0.34355828220858897,0.26200873362445415,0.2611040609137056,0.26229302558956347,0.2612351406204697,0.26226619680130114
