,0,1,2,3,4,5,6,7,8,9,10,11
DecisionTree8 (PREP),0.17944468524514928,0.17650054565296472,0.18187215515535327,0.2283464566929134,0.19086357947434293,0.2,0.19263583295913786,0.18063314711359404,0.15805342501983602,0.1993502658003544,0.18473103703247273,0.15407363596037263
DecisionTree16 (ERM),0.182708243033069,0.1776282284467079,0.19513160498713636,0.2204724409448819,0.20056320400500627,0.16,0.1867983834755276,0.19180633147113593,0.1613329806929384,0.2025989367985824,0.18553207221640275,0.16915570013307704
DecisionTree16 (G-ERM),0.182708243033069,0.17962895598399417,0.20364140114783297,0.31496062992125984,0.2165206508135169,0.28,0.21688370004490345,0.20391061452513967,0.16297275852948956,0.2072258318566647,0.1866720069012262,0.17965399970427326
DecisionTree16 (PREP),0.182708243033069,0.1776282284467079,0.19513160498713636,0.2204724409448819,0.20056320400500627,0.16,0.1867983834755276,0.19180633147113593,0.1613329806929384,0.2025989367985824,0.18553207221640275,0.16915570013307704
DecisionTree (ERM),0.22610336299431427,0.21447799199708986,0.24737779536908766,0.3228346456692913,0.26220275344180227,0.24,0.2604400538841491,0.23556797020484171,0.20513091774662787,0.2456192163811774,0.22918848974058784,0.2112967617921041
DecisionTree (G-ERM),0.22610336299431427,0.21371407784648963,0.2543043736394221,0.30708661417322836,0.2543804755944931,0.16,0.2599910193084867,0.21415270018621974,0.2050780216873843,0.24532388265406577,0.22940415305933823,0.2112967617921041
DecisionTree (PREP),0.2240381428316463,0.21371407784648963,0.24757569760538295,0.2992125984251969,0.2528160200250313,0.16,0.2599910193084867,0.2122905027932961,0.20285638719915366,0.24374876944280371,0.22764803746379939,0.20671299719059588
RandomForest2 (ERM),0.23928507687208384,0.22400873044743544,0.2960617454977241,0.25196850393700787,0.2665832290362954,0.4,0.2537045352492142,0.24487895716945995,0.22718857445120338,0.25054144516637133,0.2566085402674225,0.1561437231997634
RandomForest2 (G-ERM),0.23928507687208384,0.22400873044743544,0.2727092816148822,0.25196850393700787,0.2590738423028786,0.28,0.23933542882801975,0.2206703910614525,0.21946574980163977,0.25054144516637133,0.2180972333477109,0.1561437231997634
RandomForest2 (PREP),0.20738889880421202,0.19730811204074208,0.23728478131802888,0.2283464566929134,0.2428035043804756,0.28,0.20969914683430624,0.20949720670391062,0.19402274530547475,0.2198267375467612,0.21806642430217513,0.1561437231997634
RandomForest4 (ERM),0.19272838530379133,0.18672244452528192,0.21116168612705324,0.2440944881889764,0.2065081351689612,0.24,0.2002694207453974,0.19832402234636873,0.17693731816979635,0.20742272100807246,0.20035122311910777,0.1561437231997634
RandomForest4 (G-ERM),0.19272838530379133,0.18672244452528192,0.2020581832574708,0.2677165354330709,0.21964956195244056,0.28,0.19982038616973508,0.1973929236499069,0.17857709600634752,0.22440441031699154,0.19505206728695546,0.15466508945734142
RandomForest4 (PREP),0.18808801407409295,0.18461258639505274,0.1901840490797546,0.2440944881889764,0.2083854818523154,0.24,0.19218679838347552,0.19366852886405958,0.1666754826765406,0.20801338846229572,0.19505206728695546,0.15466508945734142
RandomForest8 (ERM),0.18207082940261596,0.1766096762459076,0.1901840490797546,0.2440944881889764,0.2055694618272841,0.32,0.1966771441400988,0.17783985102420857,0.15953451467865645,0.20304193738924986,0.18768870540390659,0.15510867958006802
