,0,1,2,3,4,5,6,7,8,9,10,11
RandomForest16 (G-ERM),0.18623266451261186,0.18867108988351236,0.20031712473572938,0.2514506769825919,0.19921225382932167,0.22142857142857142,0.19235377409868207,0.17097136440202135,0.1563235174819502,0.22089677183069115,0.19232346816432133,0.17336492089009223
RandomForest16 (PREP),0.18623266451261186,0.18711503965766896,0.19291754756871035,0.23210831721470018,0.19282275711159738,0.20357142857142857,0.17961006426315215,0.1510387422796182,0.15597198561423434,0.21550776958091353,0.19129803748343535,0.15906591082155852
RandomForest (ERM),0.2064169558684697,0.20797043504570897,0.2100951374207188,0.218568665377176,0.21321663019693654,0.21785714285714286,0.19736412155538613,0.17798989331836046,0.1733322516968173,0.23842410924501647,0.2122325992301382,0.1752263304848126
RandomForest (G-ERM),0.2064169558684697,0.20905102548032245,0.21168076109936576,0.22437137330754353,0.2135667396061269,0.23214285714285715,0.19616599498965254,0.1810780460415497,0.17214245152916363,0.23792706534819233,0.20986622073578595,0.1720111684575683
RandomForest (PREP),0.20391718855957558,0.20673856195024962,0.19952431289640593,0.20889748549323017,0.21059080962800875,0.21785714285714286,0.19420542424572487,0.17181358787198203,0.1714393877937319,0.23533720504368755,0.20986622073578595,0.1720111684575683
XGBoost (ERM),0.18058159479835653,0.1824036653627542,0.181553911205074,0.19922630560928434,0.18301969365426696,0.2,0.17775841411610935,0.14823133071308253,0.14994186203726237,0.2102234081515199,0.18634441850192465,0.14967425332092393
XGBoost (G-ERM),0.18058159479835653,0.18186337014544748,0.1828752642706131,0.218568665377176,0.18914660831509847,0.24285714285714285,0.1764513669534909,0.15889949466591802,0.14991482112436116,0.21058965102286403,0.1862970909320376,0.15035112953718588
XGBoost (PREP),0.1800896193173508,0.18186337014544748,0.181553911205074,0.19922630560928434,0.18301969365426696,0.2,0.1764513669534909,0.14823133071308253,0.14959033016954654,0.20959556322921571,0.18577648766328012,0.1495896437938912
MLP (ERM),0.19028813807225392,0.18830368913574377,0.18948202959830868,0.2379110251450677,0.2071772428884026,0.225,0.18745234723886287,0.1574957888826502,0.16081230902355265,0.2188039554230105,0.19722975957594496,0.1530586344022337
MLP (G-ERM),0.19028813807225392,0.19409565386527197,0.24445031712473572,0.3307543520309478,0.23702407002188183,0.44285714285714284,0.2128308463130378,0.18697361033127458,0.16776182363916606,0.2306283681264061,0.19973812077995834,0.15035112953718588
MLP (PREP),0.18986264576435705,0.1882820773270515,0.1873678646934461,0.23404255319148937,0.2060393873085339,0.225,0.18668990306066877,0.15693430656934307,0.16000108163651605,0.2187516350128185,0.19722975957594496,0.15035112953718588
LogisticRegression (ERM) err,0.002950704002290777,0.0037415959422045786,0.01288402203022429,0.0358162481935603,0.00782209170423634,0.044838569193484445,0.008291834305859225,0.012046213713038545,0.003942684638213928,0.004337771682394687,0.0032340010192145885,0.007095792984696259
LogisticRegression (G-ERM) err,0.002950704002290777,0.003731699275005329,0.012954458527828672,0.03648278691723325,0.00781890485865866,0.04583579293403042,0.008325854894278284,0.012081350120288076,0.003911477650248879,0.004328098740541075,0.00318439846612531,0.006452259959235984
LogisticRegression (PREP) err,0.0028778381636677397,0.0036512329111123842,0.012700066387479086,0.03523293673400346,0.00753547092541057,0.0451762002264281,0.00815729740099283,0.011701859414120552,0.003804232433309185,0.004260697885585862,0.00318439846612531,0.006452259959235984
SVMClassifier (ERM) err,0.0029476177236468226,0.0037385019117565643,0.012871105737080418,0.03592983129642993,0.007810385758204641,0.04414717142751495,0.008276402409849087,0.012055017125743334,0.003946754738487768,0.004327596346353407,0.0032246318239629035,0.0071719331363830074
